# Timestamp (UTC): 2026-01-05T21-46-47Z
timestamp,open,high,low,close,volume
2025-12-28 00:15:00+00:00,2946.1,2946.1,2946.1,2946.1,0.52
2025-12-28 00:16:00+00:00,2945.9,2946.6,2945.9,2946.6,2.037
2025-12-28 00:17:00+00:00,2946.7,2947.1,2946.7,2947.1,1.058
2025-12-28 00:18:00+00:00,2947.1,2947.1,2947.1,2947.1,0.0
2025-12-28 00:19:00+00:00,2945.6,2945.6,2945.6,2945.6,2.555
2025-12-28 00:20:00+00:00,2945.6,2945.6,2945.6,2945.6,0.0
2025-12-28 00:21:00+00:00,2945.0,2945.0,2945.0,2945.0,2.037
2025-12-28 00:22:00+00:00,2946.7,2947.2,2946.7,2947.2,1.093
2025-12-28 00:23:00+00:00,2946.0,2946.5,2946.0,2946.0,5.947
2025-12-28 00:24:00+00:00,2946.0,2946.0,2946.0,2946.0,0.0
2025-12-28 00:25:00+00:00,2945.8,2945.9,2945.6,2945.9,0.771
2025-12-28 00:26:00+00:00,2945.7,2945.7,2945.7,2945.7,0.571
2025-12-28 00:27:00+00:00,2945.2,2945.7,2945.2,2945.7,8.728
2025-12-28 00:28:00+00:00,2946.1,2946.1,2946.1,2946.1,2.036
2025-12-28 00:29:00+00:00,2944.8,2945.2,2944.8,2945.2,1.977
2025-12-28 00:30:00+00:00,2942.0,2942.9,2942.0,2942.9,7.273
2025-12-28 00:31:00+00:00,2943.9,2943.9,2943.9,2943.9,3.06
2025-12-28 00:32:00+00:00,2944.3,2944.7,2944.3,2944.7,8.801
2025-12-28 00:33:00+00:00,2944.7,2944.7,2944.7,2944.7,0.0
2025-12-28 00:34:00+00:00,2944.7,2944.7,2944.7,2944.7,0.0
2025-12-28 00:35:00+00:00,2944.7,2944.7,2944.7,2944.7,0.0
2025-12-28 00:36:00+00:00,2944.7,2944.7,2944.7,2944.7,0.0
2025-12-28 00:37:00+00:00,2944.5,2946.1,2944.5,2946.0,10.248
2025-12-28 00:38:00+00:00,2946.3,2946.3,2946.3,2946.3,2.039
2025-12-28 00:39:00+00:00,2947.3,2948.2,2947.3,2948.2,0.003
2025-12-28 00:40:00+00:00,2947.7,2947.9,2947.7,2947.9,0.002
2025-12-28 00:41:00+00:00,2947.9,2947.9,2947.9,2947.9,0.0
2025-12-28 00:42:00+00:00,2947.9,2947.9,2947.9,2947.9,0.0
2025-12-28 00:43:00+00:00,2946.4,2946.4,2946.4,2946.4,0.25
2025-12-28 00:44:00+00:00,2946.4,2946.4,2946.4,2946.4,0.0
2025-12-28 00:45:00+00:00,2948.1,2948.7,2948.1,2948.7,2.644
2025-12-28 00:46:00+00:00,2948.7,2948.7,2948.7,2948.7,0.0
2025-12-28 00:47:00+00:00,2947.6,2947.8,2947.6,2947.8,12.0
2025-12-28 00:48:00+00:00,2948.3,2948.3,2948.3,2948.3,0.001
2025-12-28 00:49:00+00:00,2948.8,2949.0,2948.8,2949.0,0.549
2025-12-28 00:50:00+00:00,2948.7,2948.7,2948.7,2948.7,0.003
2025-12-28 00:51:00+00:00,2948.7,2948.7,2948.7,2948.7,0.0
2025-12-28 00:52:00+00:00,2948.1,2948.1,2947.2,2947.2,4.093
2025-12-28 00:53:00+00:00,2946.0,2946.0,2944.6,2944.6,16.231
2025-12-28 00:54:00+00:00,2945.5,2945.5,2945.5,2945.5,0.003
2025-12-28 00:55:00+00:00,2945.5,2945.5,2945.5,2945.5,0.0
2025-12-28 00:56:00+00:00,2945.5,2945.5,2945.5,2945.5,0.0
2025-12-28 00:57:00+00:00,2944.3,2944.3,2944.3,2944.3,0.005
2025-12-28 00:58:00+00:00,2944.3,2944.3,2944.3,2944.3,0.0
2025-12-28 00:59:00+00:00,2943.9,2943.9,2943.9,2943.9,0.004
2025-12-28 01:00:00+00:00,2944.0,2944.1,2944.0,2944.1,6.332
2025-12-28 01:01:00+00:00,2944.1,2944.1,2944.1,2944.1,0.0
2025-12-28 01:02:00+00:00,2946.9,2946.9,2946.9,2946.9,0.209
2025-12-28 01:03:00+00:00,2946.9,2946.9,2946.9,2946.9,0.0
2025-12-28 01:04:00+00:00,2947.7,2947.7,2947.7,2947.7,0.006
2025-12-28 01:05:00+00:00,2947.7,2947.7,2947.7,2947.7,0.0
2025-12-28 01:06:00+00:00,2948.0,2948.0,2948.0,2948.0,0.008
2025-12-28 01:07:00+00:00,2947.6,2947.6,2947.6,2947.6,0.039
2025-12-28 01:08:00+00:00,2947.6,2947.6,2947.6,2947.6,0.0
2025-12-28 01:09:00+00:00,2947.6,2947.6,2947.6,2947.6,0.0
2025-12-28 01:10:00+00:00,2945.3,2945.3,2945.3,2945.3,0.006
2025-12-28 01:11:00+00:00,2945.3,2945.3,2945.3,2945.3,0.0
2025-12-28 01:12:00+00:00,2945.3,2945.3,2945.3,2945.3,0.0
2025-12-28 01:13:00+00:00,2945.3,2945.3,2945.3,2945.3,0.0
2025-12-28 01:14:00+00:00,2945.3,2945.3,2945.3,2945.3,0.0
2025-12-28 01:15:00+00:00,2944.2,2944.2,2940.9,2940.9,14.234
2025-12-28 01:16:00+00:00,2940.2,2943.8,2939.9,2942.9,11.009
2025-12-28 01:17:00+00:00,2942.9,2942.9,2942.9,2942.9,0.372
2025-12-28 01:18:00+00:00,2943.1,2943.1,2943.1,2943.1,0.006
2025-12-28 01:19:00+00:00,2944.1,2944.1,2944.1,2944.1,0.967
2025-12-28 01:20:00+00:00,2944.1,2944.1,2944.1,2944.1,0.0
2025-12-28 01:21:00+00:00,2944.1,2944.1,2944.1,2944.1,0.0
2025-12-28 01:22:00+00:00,2944.1,2944.1,2944.1,2944.1,0.0
2025-12-28 01:23:00+00:00,2944.1,2944.1,2944.1,2944.1,0.0
2025-12-28 01:24:00+00:00,2942.6,2942.6,2942.6,2942.6,0.005
2025-12-28 01:25:00+00:00,2942.6,2942.6,2942.6,2942.6,0.0
2025-12-28 01:26:00+00:00,2943.6,2943.6,2942.8,2943.1,11.036
2025-12-28 01:27:00+00:00,2942.7,2942.7,2942.7,2942.7,0.003
2025-12-28 01:28:00+00:00,2942.7,2942.7,2942.7,2942.7,0.0
2025-12-28 01:29:00+00:00,2942.7,2942.7,2942.7,2942.7,0.0
2025-12-28 01:30:00+00:00,2942.2,2942.2,2942.2,2942.2,3.152
2025-12-28 01:31:00+00:00,2942.2,2942.2,2942.2,2942.2,0.0
2025-12-28 01:32:00+00:00,2942.2,2942.2,2942.2,2942.2,0.0
2025-12-28 01:33:00+00:00,2942.2,2942.2,2941.7,2942.0,15.275
2025-12-28 01:34:00+00:00,2942.0,2942.0,2942.0,2942.0,0.0
2025-12-28 01:35:00+00:00,2942.0,2942.0,2942.0,2942.0,0.0
2025-12-28 01:36:00+00:00,2942.0,2942.0,2942.0,2942.0,0.0
2025-12-28 01:37:00+00:00,2942.0,2942.0,2942.0,2942.0,0.0
2025-12-28 01:38:00+00:00,2942.0,2942.0,2942.0,2942.0,0.0
2025-12-28 01:39:00+00:00,2942.0,2942.0,2942.0,2942.0,0.0
2025-12-28 01:40:00+00:00,2945.4,2945.8,2945.3,2945.7,3.887
2025-12-28 01:41:00+00:00,2944.5,2944.5,2944.5,2944.5,1.642
2025-12-28 01:42:00+00:00,2944.5,2944.5,2944.5,2944.5,0.0
2025-12-28 01:43:00+00:00,2944.5,2944.5,2944.5,2944.5,0.0
2025-12-28 01:44:00+00:00,2944.5,2944.5,2944.5,2944.5,0.0
2025-12-28 01:45:00+00:00,2943.8,2943.8,2943.1,2943.1,3.318
2025-12-28 01:46:00+00:00,2943.1,2943.1,2943.1,2943.1,0.0
2025-12-28 01:47:00+00:00,2943.1,2943.1,2943.1,2943.1,0.0
2025-12-28 01:48:00+00:00,2943.0,2943.0,2943.0,2943.0,1.655
2025-12-28 01:49:00+00:00,2942.7,2942.7,2942.7,2942.7,4.788
2025-12-28 01:50:00+00:00,2942.7,2942.7,2942.7,2942.7,0.0
2025-12-28 01:51:00+00:00,2942.4,2942.4,2942.4,2942.4,4.078
2025-12-28 01:52:00+00:00,2942.4,2942.4,2942.4,2942.4,0.0
2025-12-28 01:53:00+00:00,2942.4,2942.4,2942.4,2942.4,0.0
2025-12-28 01:54:00+00:00,2942.4,2942.4,2942.4,2942.4,0.0
2025-12-28 01:55:00+00:00,2942.4,2942.4,2942.4,2942.4,0.0
2025-12-28 01:56:00+00:00,2942.4,2942.4,2942.4,2942.4,0.0
2025-12-28 01:57:00+00:00,2942.7,2942.7,2942.7,2942.7,10.0
2025-12-28 01:58:00+00:00,2942.7,2942.7,2942.7,2942.7,0.0
2025-12-28 01:59:00+00:00,2943.1,2943.1,2943.1,2943.1,3.398
2025-12-28 02:00:00+00:00,2943.1,2943.1,2943.1,2943.1,0.0
2025-12-28 02:01:00+00:00,2943.1,2943.1,2943.1,2943.1,0.0
2025-12-28 02:02:00+00:00,2943.1,2943.1,2943.1,2943.1,0.0
2025-12-28 02:03:00+00:00,2943.1,2943.1,2943.1,2943.1,0.0
2025-12-28 02:04:00+00:00,2943.1,2943.1,2943.1,2943.1,0.0
2025-12-28 02:05:00+00:00,2942.3,2942.3,2942.2,2942.2,1.06
2025-12-28 02:06:00+00:00,2942.2,2942.2,2942.2,2942.2,0.0
2025-12-28 02:07:00+00:00,2942.9,2943.0,2942.9,2943.0,0.754
2025-12-28 02:08:00+00:00,2943.0,2943.0,2943.0,2943.0,0.0
2025-12-28 02:09:00+00:00,2942.2,2942.2,2942.2,2942.2,2.595
2025-12-28 02:10:00+00:00,2942.2,2942.2,2942.2,2942.2,0.0
2025-12-28 02:11:00+00:00,2942.2,2942.2,2942.2,2942.2,0.0
2025-12-28 02:12:00+00:00,2941.8,2941.8,2941.8,2941.8,2.4
2025-12-28 02:13:00+00:00,2941.8,2941.8,2941.8,2941.8,0.0
2025-12-28 02:14:00+00:00,2942.4,2942.4,2942.4,2942.4,1.335
2025-12-28 02:15:00+00:00,2942.7,2942.7,2942.7,2942.7,0.026
2025-12-28 02:16:00+00:00,2942.7,2942.7,2942.7,2942.7,0.0
2025-12-28 02:17:00+00:00,2943.8,2943.8,2943.8,2943.8,2.038
2025-12-28 02:18:00+00:00,2943.8,2943.8,2943.8,2943.8,0.0
2025-12-28 02:19:00+00:00,2944.8,2944.8,2944.6,2944.6,1.415
2025-12-28 02:20:00+00:00,2944.6,2944.6,2944.6,2944.6,0.0
2025-12-28 02:21:00+00:00,2944.9,2944.9,2944.9,2944.9,0.546
2025-12-28 02:22:00+00:00,2944.9,2944.9,2944.9,2944.9,0.0
2025-12-28 02:23:00+00:00,2944.9,2944.9,2944.9,2944.9,0.0
2025-12-28 02:24:00+00:00,2944.9,2944.9,2944.9,2944.9,0.0
2025-12-28 02:25:00+00:00,2945.0,2945.0,2945.0,2945.0,1.0
2025-12-28 02:26:00+00:00,2945.0,2945.0,2945.0,2945.0,0.0
2025-12-28 02:27:00+00:00,2945.0,2945.3,2945.0,2945.3,1.499
2025-12-28 02:28:00+00:00,2945.7,2945.7,2945.7,2945.7,0.713
2025-12-28 02:29:00+00:00,2945.7,2945.7,2945.7,2945.7,0.0
2025-12-28 02:30:00+00:00,2946.0,2946.0,2945.4,2945.4,12.307
2025-12-28 02:31:00+00:00,2945.4,2945.4,2945.4,2945.4,0.0
2025-12-28 02:32:00+00:00,2945.4,2945.4,2945.4,2945.4,0.0
2025-12-28 02:33:00+00:00,2948.3,2948.3,2948.3,2948.3,0.045
2025-12-28 02:34:00+00:00,2948.4,2948.4,2948.4,2948.4,1.005
2025-12-28 02:35:00+00:00,2947.3,2947.3,2946.4,2946.4,22.536
2025-12-28 02:36:00+00:00,2946.8,2947.0,2946.8,2947.0,5.907
2025-12-28 02:37:00+00:00,2947.0,2947.0,2947.0,2947.0,8.795
2025-12-28 02:38:00+00:00,2947.0,2947.0,2947.0,2947.0,0.545
2025-12-28 02:39:00+00:00,2947.0,2947.0,2947.0,2947.0,1.168
2025-12-28 02:40:00+00:00,2947.0,2947.0,2947.0,2947.0,1.082
2025-12-28 02:41:00+00:00,2947.0,2947.0,2946.9,2946.9,4.02
2025-12-28 02:42:00+00:00,2946.9,2946.9,2946.9,2946.9,0.0
2025-12-28 02:43:00+00:00,2946.9,2946.9,2946.9,2946.9,0.0
2025-12-28 02:44:00+00:00,2946.9,2946.9,2946.9,2946.9,0.0
2025-12-28 02:45:00+00:00,2946.7,2946.7,2946.7,2946.7,0.1
2025-12-28 02:46:00+00:00,2946.7,2946.7,2946.7,2946.7,0.0
2025-12-28 02:47:00+00:00,2946.7,2946.7,2946.7,2946.7,0.0
2025-12-28 02:48:00+00:00,2946.7,2946.7,2946.7,2946.7,0.0
2025-12-28 02:49:00+00:00,2946.7,2946.7,2946.7,2946.7,0.0
2025-12-28 02:50:00+00:00,2945.1,2945.1,2945.1,2945.1,3.183
2025-12-28 02:51:00+00:00,2945.1,2945.1,2945.1,2945.1,0.0
2025-12-28 02:52:00+00:00,2945.1,2945.1,2945.1,2945.1,0.0
2025-12-28 02:53:00+00:00,2945.1,2945.1,2945.1,2945.1,0.0
2025-12-28 02:54:00+00:00,2945.1,2945.1,2945.1,2945.1,0.0
2025-12-28 02:55:00+00:00,2945.1,2945.1,2945.1,2945.1,0.0
2025-12-28 02:56:00+00:00,2945.1,2945.1,2945.1,2945.1,0.0
2025-12-28 02:57:00+00:00,2946.4,2946.4,2946.4,2946.4,0.2
2025-12-28 02:58:00+00:00,2946.4,2946.4,2946.4,2946.4,0.0
2025-12-28 02:59:00+00:00,2946.1,2946.1,2945.9,2945.9,8.694
2025-12-28 03:00:00+00:00,2945.9,2945.9,2945.9,2945.9,0.0
2025-12-28 03:01:00+00:00,2945.9,2945.9,2945.9,2945.9,0.0
2025-12-28 03:02:00+00:00,2945.9,2945.9,2945.9,2945.9,0.0
2025-12-28 03:03:00+00:00,2945.9,2945.9,2945.9,2945.9,0.0
2025-12-28 03:04:00+00:00,2945.5,2946.0,2945.5,2945.9,5.794
2025-12-28 03:05:00+00:00,2945.4,2945.9,2945.4,2945.9,1.657
2025-12-28 03:06:00+00:00,2945.9,2945.9,2945.9,2945.9,0.0
2025-12-28 03:07:00+00:00,2945.9,2945.9,2945.9,2945.9,0.0
2025-12-28 03:08:00+00:00,2945.9,2945.9,2945.9,2945.9,0.0
2025-12-28 03:09:00+00:00,2945.9,2945.9,2945.9,2945.9,0.0
2025-12-28 03:10:00+00:00,2945.9,2945.9,2945.9,2945.9,0.0
2025-12-28 03:11:00+00:00,2943.3,2943.3,2943.3,2943.3,1.012
2025-12-28 03:12:00+00:00,2943.3,2943.3,2943.3,2943.3,0.0
2025-12-28 03:13:00+00:00,2943.7,2943.7,2943.7,2943.7,4.572
2025-12-28 03:14:00+00:00,2943.7,2943.7,2943.7,2943.7,0.0
2025-12-28 03:15:00+00:00,2943.9,2943.9,2943.0,2943.0,12.377
2025-12-28 03:16:00+00:00,2942.5,2942.5,2942.1,2942.1,0.563
2025-12-28 03:17:00+00:00,2942.1,2942.1,2942.1,2942.1,0.0
2025-12-28 03:18:00+00:00,2942.1,2942.1,2942.1,2942.1,0.0
2025-12-28 03:19:00+00:00,2942.1,2942.1,2942.1,2942.1,0.0
2025-12-28 03:20:00+00:00,2942.0,2942.0,2942.0,2942.0,1.126
2025-12-28 03:21:00+00:00,2942.7,2942.7,2942.7,2942.7,1.713
2025-12-28 03:22:00+00:00,2942.7,2942.7,2942.7,2942.7,0.0
2025-12-28 03:23:00+00:00,2942.7,2942.7,2942.7,2942.7,0.0
2025-12-28 03:24:00+00:00,2942.7,2942.7,2942.7,2942.7,0.0
2025-12-28 03:25:00+00:00,2942.7,2942.7,2942.7,2942.7,0.0
2025-12-28 03:26:00+00:00,2942.7,2942.7,2942.7,2942.7,0.0
2025-12-28 03:27:00+00:00,2941.0,2941.0,2941.0,2941.0,2.0
2025-12-28 03:28:00+00:00,2940.7,2940.7,2939.9,2939.9,2.612
2025-12-28 03:29:00+00:00,2940.1,2940.1,2940.1,2940.1,0.007
2025-12-28 03:30:00+00:00,2941.2,2941.2,2941.2,2941.2,2.16
2025-12-28 03:31:00+00:00,2941.2,2941.2,2941.2,2941.2,0.0
2025-12-28 03:32:00+00:00,2941.5,2941.9,2941.5,2941.9,15.0
2025-12-28 03:33:00+00:00,2941.9,2941.9,2941.9,2941.9,0.0
2025-12-28 03:34:00+00:00,2941.9,2941.9,2941.9,2941.9,0.0
2025-12-28 03:35:00+00:00,2941.9,2941.9,2941.9,2941.9,0.0
2025-12-28 03:36:00+00:00,2941.9,2941.9,2941.9,2941.9,0.0
2025-12-28 03:37:00+00:00,2941.6,2941.6,2941.6,2941.6,2.533
2025-12-28 03:38:00+00:00,2941.6,2941.6,2941.6,2941.6,0.0
2025-12-28 03:39:00+00:00,2942.8,2942.8,2942.8,2942.8,0.003
2025-12-28 03:40:00+00:00,2942.7,2942.7,2942.2,2942.3,4.603
2025-12-28 03:41:00+00:00,2942.3,2942.3,2942.3,2942.3,0.0
2025-12-28 03:42:00+00:00,2942.3,2942.3,2942.3,2942.3,0.0
2025-12-28 03:43:00+00:00,2942.3,2942.3,2942.3,2942.3,0.0
2025-12-28 03:44:00+00:00,2942.3,2942.3,2942.3,2942.3,0.0
2025-12-28 03:45:00+00:00,2943.2,2943.2,2943.2,2943.2,0.165
2025-12-28 03:46:00+00:00,2943.2,2943.2,2943.2,2943.2,0.0
2025-12-28 03:47:00+00:00,2943.2,2943.2,2943.2,2943.2,0.0
2025-12-28 03:48:00+00:00,2943.2,2943.2,2943.2,2943.2,0.0
2025-12-28 03:49:00+00:00,2943.2,2943.2,2943.2,2943.2,0.0
2025-12-28 03:50:00+00:00,2943.2,2943.2,2943.2,2943.2,0.0
2025-12-28 03:51:00+00:00,2943.2,2943.2,2943.2,2943.2,0.0
2025-12-28 03:52:00+00:00,2943.2,2943.2,2943.2,2943.2,0.0
2025-12-28 03:53:00+00:00,2943.2,2943.2,2943.2,2943.2,0.0
2025-12-28 03:54:00+00:00,2943.2,2943.2,2943.2,2943.2,0.0
2025-12-28 03:55:00+00:00,2943.2,2943.2,2943.2,2943.2,0.0
2025-12-28 03:56:00+00:00,2943.2,2943.2,2943.2,2943.2,0.0
2025-12-28 03:57:00+00:00,2943.2,2943.2,2943.2,2943.2,0.0
2025-12-28 03:58:00+00:00,2942.8,2942.8,2942.8,2942.8,1.698
2025-12-28 03:59:00+00:00,2942.8,2942.8,2942.8,2942.8,2.038
2025-12-28 04:00:00+00:00,2942.1,2942.1,2941.7,2941.7,0.012
2025-12-28 04:01:00+00:00,2941.7,2941.7,2941.7,2941.7,0.0
2025-12-28 04:02:00+00:00,2941.7,2941.7,2941.7,2941.7,0.0
2025-12-28 04:03:00+00:00,2941.2,2941.2,2941.2,2941.2,1.724
2025-12-28 04:04:00+00:00,2941.2,2941.2,2941.2,2941.2,0.003
2025-12-28 04:05:00+00:00,2941.2,2941.2,2941.2,2941.2,0.0
2025-12-28 04:06:00+00:00,2940.7,2940.7,2940.7,2940.7,0.003
2025-12-28 04:07:00+00:00,2940.6,2941.1,2940.6,2941.1,6.503
2025-12-28 04:08:00+00:00,2941.1,2941.1,2941.1,2941.1,0.0
2025-12-28 04:09:00+00:00,2942.0,2942.3,2942.0,2942.3,4.693
2025-12-28 04:10:00+00:00,2942.2,2943.2,2942.2,2943.2,0.169
2025-12-28 04:11:00+00:00,2943.8,2943.8,2943.8,2943.8,0.165
2025-12-28 04:12:00+00:00,2944.1,2944.5,2944.0,2944.0,33.482
2025-12-28 04:13:00+00:00,2944.8,2944.8,2944.8,2944.8,14.768
2025-12-28 04:14:00+00:00,2944.8,2944.8,2944.8,2944.8,0.0
2025-12-28 04:15:00+00:00,2944.8,2944.8,2944.8,2944.8,0.0
2025-12-28 04:16:00+00:00,2944.8,2944.8,2944.8,2944.8,0.0
2025-12-28 04:17:00+00:00,2944.8,2944.8,2944.8,2944.8,0.0
2025-12-28 04:18:00+00:00,2944.8,2944.8,2944.8,2944.8,0.0
2025-12-28 04:19:00+00:00,2944.8,2944.8,2944.8,2944.8,0.0
2025-12-28 04:20:00+00:00,2944.8,2944.8,2944.8,2944.8,0.0
2025-12-28 04:21:00+00:00,2944.8,2944.8,2944.8,2944.8,0.0
2025-12-28 04:22:00+00:00,2944.8,2944.8,2944.8,2944.8,0.0
2025-12-28 04:23:00+00:00,2944.8,2944.8,2944.8,2944.8,0.0
2025-12-28 04:24:00+00:00,2944.7,2944.7,2944.7,2944.7,0.34
2025-12-28 04:25:00+00:00,2942.4,2942.4,2941.6,2941.6,0.575
2025-12-28 04:26:00+00:00,2942.2,2942.2,2942.2,2942.2,0.152
2025-12-28 04:27:00+00:00,2942.2,2942.2,2942.2,2942.2,0.0
2025-12-28 04:28:00+00:00,2942.2,2942.2,2942.2,2942.2,0.0
2025-12-28 04:29:00+00:00,2942.2,2942.2,2942.2,2942.2,0.0
2025-12-28 04:30:00+00:00,2943.6,2943.6,2943.6,2943.6,1.067
2025-12-28 04:31:00+00:00,2943.6,2943.6,2943.6,2943.6,0.0
2025-12-28 04:32:00+00:00,2943.6,2943.6,2943.6,2943.6,0.0
2025-12-28 04:33:00+00:00,2942.5,2942.5,2942.5,2942.5,1.112
2025-12-28 04:34:00+00:00,2942.5,2942.5,2942.5,2942.5,0.0
2025-12-28 04:35:00+00:00,2941.8,2941.9,2939.8,2939.8,22.983
2025-12-28 04:36:00+00:00,2938.7,2938.7,2938.3,2938.3,0.006
2025-12-28 04:37:00+00:00,2938.9,2938.9,2938.9,2938.9,0.003
2025-12-28 04:38:00+00:00,2939.1,2939.1,2939.1,2939.1,0.004
2025-12-28 04:39:00+00:00,2939.9,2939.9,2939.9,2939.9,4.264
2025-12-28 04:40:00+00:00,2939.9,2939.9,2939.9,2939.9,0.0
2025-12-28 04:41:00+00:00,2939.9,2939.9,2939.9,2939.9,0.0
2025-12-28 04:42:00+00:00,2938.7,2938.7,2938.7,2938.7,0.001
2025-12-28 04:43:00+00:00,2937.8,2937.8,2937.8,2937.8,0.003
2025-12-28 04:44:00+00:00,2938.0,2939.1,2938.0,2939.1,4.23
2025-12-28 04:45:00+00:00,2939.0,2939.0,2939.0,2939.0,3.03
2025-12-28 04:46:00+00:00,2939.0,2939.0,2939.0,2939.0,0.0
2025-12-28 04:47:00+00:00,2938.1,2938.1,2938.1,2938.1,0.001
2025-12-28 04:48:00+00:00,2937.6,2938.0,2937.5,2938.0,3.196
2025-12-28 04:49:00+00:00,2937.6,2937.6,2937.6,2937.6,2.585
2025-12-28 04:50:00+00:00,2937.6,2937.6,2937.6,2937.6,0.0
2025-12-28 04:51:00+00:00,2938.1,2938.3,2938.1,2938.3,7.292
2025-12-28 04:52:00+00:00,2939.1,2939.4,2939.1,2939.4,10.0
2025-12-28 04:53:00+00:00,2939.0,2939.0,2939.0,2939.0,2.169
2025-12-28 04:54:00+00:00,2939.0,2939.0,2939.0,2939.0,0.0
2025-12-28 04:55:00+00:00,2939.0,2939.0,2939.0,2939.0,0.0
2025-12-28 04:56:00+00:00,2938.7,2938.7,2938.7,2938.7,2.041
2025-12-28 04:57:00+00:00,2938.5,2938.5,2938.5,2938.5,0.152
2025-12-28 04:58:00+00:00,2938.5,2938.5,2938.5,2938.5,0.0
2025-12-28 04:59:00+00:00,2938.4,2938.4,2938.4,2938.4,2.132
2025-12-28 05:00:00+00:00,2937.5,2937.5,2935.0,2935.0,2.182
2025-12-28 05:01:00+00:00,2935.7,2936.6,2935.2,2936.6,4.368
2025-12-28 05:02:00+00:00,2935.6,2936.1,2934.4,2934.7,5.001
2025-12-28 05:03:00+00:00,2934.5,2934.8,2934.5,2934.8,0.523
